dt,position,pnl_logret,equity_logret,dollar_pnl,dollar_equity
2026-05-21 04:30:00,0.3183794617652893,2.5037183149834163e-05,0.00033964797148655634,1.4718283492088318,25.577424954123796
2026-05-21 04:35:00,0.3273705244064331,0.00010955609468510374,0.0004492040661716601,6.441697170019149,32.019122124142946
2026-05-21 04:40:00,0.34385836124420166,-5.007783693145029e-05,0.0003991262292402098,-2.944790231704712,29.074331892438234
2026-05-21 04:45:00,0.3307265639305115,-3.3563115721335635e-05,0.00036556311351887416,-1.9734260380268096,27.100905854411426
2026-05-21 04:50:00,0.32272395491600037,0.00022885586076881737,0.0005944189742876915,13.46030422733128,40.56121008174271
2026-05-21 04:55:00,0.3234104812145233,6.306933209998533e-05,0.0006574883063876769,3.711141973054409,44.27235205479712
2026-05-21 05:00:00,0.31816643476486206,-0.0001281288277823478,0.0005293594786053291,-7.538631546068191,36.73372050872893
2026-05-21 05:05:00,0.3095185458660126,2.720857628446538e-05,0.0005565680548897944,1.6006104541569948,38.33433096288592
2026-05-21 05:10:00,0.3246176242828369,4.3878881115233526e-05,0.000600446936005028,2.5815940497517587,40.91592501263768
2026-05-21 05:15:00,0.33526861667633057,8.617897401563823e-05,0.0006866259100206662,5.0713258752942085,45.987250887931886
2026-05-21 05:20:00,0.3349038064479828,-0.00034167213016189635,0.00034495377985876985,-20.098522495114803,25.888728392817082
2026-05-21 05:25:00,0.34998542070388794,-0.00017271055548917502,0.00017224322436959483,-10.151926175773143,15.73680221704394
2026-05-21 05:30:00,0.3676658272743225,0.00013720801507588476,0.0003094512394454796,8.064681527209283,23.801483744253222
2026-05-21 05:35:00,0.38103941082954407,-0.00011611933587118983,0.00019333190357428975,-6.825430935525894,16.976052808727328
2026-05-21 05:40:00,0.3828931450843811,-0.000528454314917326,-0.0003351224113430362,-31.036133729639648,-14.06008092091232
2026-05-21 05:45:00,0.40604519844055176,0.000361886341124773,2.6763929781736806e-05,21.24863903025985,7.188558109347529
2026-05-21 05:50:00,0.408182829618454,-4.559644730761647e-05,-1.8832517525879666e-05,-2.678302352413535,4.510255756933994
2026-05-21 05:55:00,0.4062260687351227,0.0002001270477194339,0.00018129453019355424,11.757569531869889,16.267825288803884
2026-05-21 06:00:00,0.37515464425086975,-7.005953375482932e-05,0.00011123499643872492,-4.116728894472122,12.151096394331763
2026-05-21 06:05:00,0.38398119807243347,-0.0001749896619003266,-6.375466546160169e-05,-10.279222582876683,1.87187381145508
2026-05-21 06:10:00,0.3761734962463379,-0.00019056528981309384,-0.00025431995527469553,-11.188825062605739,-9.316951251150659
2026-05-21 06:15:00,0.3670080006122589,0.00025442466721870005,1.0471194400452077e-07,14.939726939457655,5.622775688306996
2026-05-21 06:20:00,0.36821117997169495,-4.412268754094839e-05,-4.401797559694387e-05,-2.591613210916519,3.031162477390477
2026-05-21 06:25:00,0.34715133905410767,6.966353976167738e-05,2.5645564164733514e-05,4.092010210853815,7.123172688244292
2026-05-21 06:30:00,0.3295332193374634,-0.00022517364413943142,-0.0001995280799746979,-13.22355921419263,-6.100386525948338
2026-05-21 06:35:00,0.33788836002349854,-0.00039039767580106854,-0.0005899257557757664,-22.905563679409028,-29.005950205357365
2026-05-21 06:40:00,0.35725247859954834,-0.0003238700155634433,-0.0009137957713392098,-18.98285169990063,-47.98880190525799
2026-05-21 06:45:00,0.36772891879081726,7.319696578633739e-06,-0.000906476074760576,0.4288388331770897,-47.559963072080905
2026-05-21 06:50:00,0.386414498090744,8.199501462513581e-05,-0.0008244810601354402,4.80444019973278,-42.75552287234812
2026-05-21 06:55:00,0.3893022835254669,-0.00047586546861566603,-0.0013003465287511062,-27.86895840614438,-70.62448127849251
2026-05-21 07:00:00,0.42999154329299927,1.3901505553803872e-05,-0.0012864450231973024,0.8136742928922176,-69.8108069856003
2026-05-21 07:05:00,0.44023895263671875,-0.0005326234386302531,-0.0018190684618275554,-31.15680643362999,-100.96761341923028
2026-05-21 07:10:00,0.4448945224285126,-2.3761827833368443e-05,-0.0018428302896609239,-1.3891178859621287,-102.3567313051924
2026-05-21 07:15:00,0.4360698163509369,0.0004343962064012885,-0.0014084340832596354,25.406908440482617,-76.94982286470977
2026-05-21 07:20:00,0.42931389808654785,-8.687813533470035e-06,-0.0014171218967931054,-0.5083811119019985,-77.45820397661177
2026-05-21 07:25:00,0.4151659905910492,0.00014968306641094387,-0.0012674388303821615,8.760493006706238,-68.69771096990553
2026-05-21 07:30:00,0.37797245383262634,0.00017653897521086037,-0.0010908998551713012,10.336771602630614,-58.360939367274916
2026-05-21 07:35:00,0.34641072154045105,1.1431831808295101e-05,-0.001079468023363006,0.6695432819366455,-57.69139608533827
2026-05-21 07:40:00,0.3051593601703644,0.00013239416875876486,-0.0009470738546042412,7.756092527782917,-49.93530355755535
2026-05-21 07:45:00,0.2571750283241272,0.00015932228416204453,-0.0007877515704421967,9.338900608706474,-40.596402948848876
2026-05-21 07:50:00,0.2315073162317276,2.6450799850863405e-05,-0.0007613007705913333,1.55105583691746,-39.04534711193141
2026-05-21 07:55:00,0.22046761214733124,0.0001913223386509344,-0.0005699784319403989,11.224602856233716,-27.820744255697697
2026-05-21 08:00:00,0.2075037807226181,0.00016350213263649493,-0.00040647629930390394,9.600497869634628,-18.220246386063067
2026-05-21 08:05:00,0.21358996629714966,0.0004455592716112733,3.9082972307369346e-05,26.200064129182696,7.979817743119629
2026-05-21 08:10:00,0.21987159550189972,-0.0002759685448836535,-0.00023688557257628418,-16.23451463369131,-8.254696890571683
2026-05-21 08:15:00,0.16417770087718964,-4.4653264922089875e-05,-0.00028153883749837405,-2.6249867929130795,-10.879683683484762
2026-05-21 08:20:00,0.15169911086559296,0.00013293899246491492,-0.00014859984503345913,7.817508759844303,-3.062174923640459
2026-05-21 08:25:00,0.16942301392555237,-0.0001836295414250344,-0.00033222938645849354,-10.797481358531117,-13.859656282171576
2026-05-21 08:30:00,0.11293262243270874,-3.14772296405863e-05,-0.00036370661609907984,-1.849763650032878,-15.709419932204455
2026-05-21 08:35:00,0.10584618896245956,2.1097717763041146e-05,-0.0003426088983360387,1.2398004304617642,-14.46961950174269
2026-05-21 08:40:00,0.11297575384378433,-3.699444641824812e-05,-0.0003796033447542868,-2.1738530646815897,-16.64347256642428
2026-05-21 08:45:00,0.08962969481945038,-2.221486829512287e-05,-0.0004018182130494097,-1.305067022383213,-17.948539588807492
2026-05-21 08:50:00,0.08075033128261566,6.471882898040349e-06,-0.00039534633015136933,0.38018633692860604,-17.568353251878886
2026-05-21 08:55:00,0.11404266953468323,1.3576618584920652e-07,-0.0003952105639655201,0.007987673546373864,-17.56036557833251
2026-05-21 09:00:00,0.11882652342319489,7.68870158935897e-05,-0.0003183235480719304,4.518610868602991,-13.04175470972952
2026-05-21 09:05:00,0.12662753462791443,4.1511488234391436e-05,-0.000276812059837539,2.4408287431165574,-10.600925966612962
2026-05-21 09:10:00,0.12601584196090698,-1.940916627063416e-05,-0.00029622122610817314,-1.1413371232897043,-11.742263089902666
2026-05-21 09:15:00,0.11952010542154312,2.71548760792939e-05,-0.00026906635002887924,1.5968922637723386,-10.145370826130328
2026-05-21 09:20:00,0.17402811348438263,6.009949356666766e-05,-0.00020896685646221158,3.535513377184421,-6.609857448945908
2026-05-21 09:25:00,0.22431136667728424,-7.678335532546043e-05,-0.000285750211787672,-4.517157098799944,-11.127014547745851
2026-05-21 09:30:00,0.24335609376430511,-0.0001362386392429471,-0.0004219888510306191,-8.011437169909478,-19.13845171765533
2026-05-21 09:35:00,0.2629750669002533,-0.00013815637794323266,-0.0005601452289738518,-8.119924045550823,-27.258375763206153
2026-05-21 09:40:00,0.29609164595603943,9.414296800969169e-05,-0.0004660022609641601,5.532660128688812,-21.725715634517343
2026-05-21 09:45:00,0.32714560627937317,-7.857397577026859e-05,-0.0005445762367344287,-4.6179508176088335,-26.343666452126175
2026-05-21 09:50:00,0.3478081226348877,-3.076734356000088e-05,-0.0005753435802944296,-1.807983106583357,-28.151649558709533
2026-05-21 09:55:00,0.3659445345401764,4.619116589310579e-05,-0.0005291524144013238,2.714415349969268,-25.437234208740264
2026-05-21 10:00:00,0.3962549567222595,-0.00023200498253572732,-0.0007611573969370511,-13.630800659397245,-39.06803486813751
2026-05-21 10:05:00,0.40727499127388,0.00023695259005762637,-0.0005242048068794247,13.921534853070975,-25.146500015066536
2026-05-21 10:10:00,0.4190693497657776,-7.367222860921174e-05,-0.0005978770354886365,-4.3293232079356905,-29.475823223002227
2026-05-21 10:15:00,0.4283829629421234,-0.00021333784388843924,-0.0008112148793770757,-12.532558576008677,-42.008381799010905
2026-05-21 10:20:00,0.41779816150665283,-0.001330955303274095,-0.0021421701826511708,-78.04368725713194,-120.05206905614284
2026-05-21 10:25:00,0.453107088804245,0.0002482730196788907,-0.00189389716297228,14.539108762598037,-105.51296029354481
2026-05-21 10:30:00,0.4678283631801605,-0.0010983836837112904,-0.0029922808466835704,-64.2649513735056,-169.7779116670504
2026-05-21 10:35:00,0.4879418909549713,0.0005300496704876423,-0.002462231176195928,30.993194108486176,-138.78471755856424
2026-05-21 10:40:00,0.5331061482429504,-0.0002961476566269994,-0.0027583788328229275,-17.321301611328124,-156.10601916989236
2026-05-21 10:45:00,0.5338266491889954,0.00024173373822122812,-0.0025166450946016994,14.137980305194855,-141.96803886469752
2026-05-21 10:50:00,0.5306615829467773,-5.5063563195290044e-05,-0.0025717086577969894,-3.2210001397013666,-145.1890390043989
2026-05-21 10:55:00,0.5122870206832886,-0.00020515063079074025,-0.0027768592885877297,-11.997558129811287,-157.1865971342102
2026-05-21 11:00:00,0.5024426579475403,3.2402629585703835e-05,-0.002744456659002026,1.8946506539583206,-155.29194648025188
2026-05-21 11:05:00,0.46453386545181274,0.00019892363343387842,-0.0025455330255681474,11.634544755268097,-143.65740172498377
2026-05-21 11:10:00,0.4349478781223297,0.0003619600320234895,-0.002183572993544658,21.183763915300368,-122.4736378096834
2026-05-21 11:15:00,0.37356120347976685,-9.203913214150816e-05,-0.002275612125686166,-5.388346864894032,-127.86198467457743
2026-05-21 11:20:00,0.32726621627807617,7.459163316525519e-05,-0.002201020492520911,4.366999311006069,-123.49498536357136
2026-05-21 11:25:00,0.2618825137615204,-0.00011373066809028387,-0.002314751160611195,-6.658025869584083,-130.15301123315544
2026-05-21 11:30:00,0.21888676285743713,-7.031402492430061e-05,-0.0023850651855354954,-4.114935547655821,-134.26794678081126
2026-05-21 11:35:00,0.16709202527999878,-8.462207188131288e-05,-0.0024696872574168083,-4.950525753253698,-139.21847253406494
2026-05-21 11:40:00,0.1391216665506363,0.00011566558532649651,-0.0023540216720903118,6.768024519881606,-132.45044801418334
2026-05-21 11:45:00,0.1363159567117691,-5.611419737761025e-07,-0.002354582814064088,-0.032848128509521485,-132.48329614269286
2026-05-21 11:50:00,0.15500347316265106,-8.716918819118291e-05,-0.0024417520022552708,-5.101395372223854,-137.58469151491673
2026-05-21 11:55:00,0.1838075965642929,7.433407881762832e-05,-0.0023674179234376425,4.350048023229838,-133.23464349168688
2026-05-21 12:00:00,0.23900943994522095,-0.00011314712173771113,-0.0024805650451753536,-6.621450857985019,-139.8560943496719
2026-05-21 12:05:00,0.2738422155380249,-0.0001474176679039374,-0.002627982713079291,-8.622858706462383,-148.4789530561343
2026-05-21 12:10:00,0.2917180061340332,0.00021833284699823707,-0.002409649866081054,12.772386751627922,-135.70656630450637
2026-05-21 12:15:00,0.31950822472572327,-0.0003961632901336998,-0.0028058131562147537,-23.170103123351932,-158.8766694278583
2026-05-21 12:20:00,0.30043914914131165,0.00016833038534969091,-0.0026374827708650628,9.841794002652168,-149.03487542520614
2026-05-21 12:25:00,0.30974382162094116,0.0004056828620377928,-0.00223179990882727,23.74144030221999,-125.29343512298615
2026-05-21 12:30:00,0.34656602144241333,-0.00022640278621111065,-0.0024582026950383806,-13.254208079898357,-138.5476432028845
2026-05-21 12:35:00,0.34768566489219666,-0.00030334488837979734,-0.002761547583418178,-17.74507400018871,-156.2927172030732
2026-05-21 12:40:00,0.3342320919036865,-6.843182927696034e-05,-0.0028299794126951383,-4.0010018662065265,-160.29371906927975
2026-05-21 12:45:00,0.3024752140045166,-6.585783557966352e-05,-0.002895837248274802,-3.8497727288246155,-164.14349179810435
2026-05-21 12:50:00,0.28407901525497437,-0.00030274182790890336,-0.003198579076183705,-17.685909161943197,-181.82940096004754
2026-05-21 12:55:00,0.25998759269714355,0.00033337122295051813,-0.002865207853233187,19.477727048921587,-162.35167391112594
2026-05-21 13:00:00,0.2786296010017395,-0.00021588869276456535,-0.0030810965459977524,-12.616994519281388,-174.96866843040732
2026-05-21 13:05:00,0.2747574746608734,5.5657954362686723e-05,-0.0030254385916350657,3.251848158976436,-171.7168202714309
2026-05-21 13:10:00,0.28757232427597046,-0.00012070393131580204,-0.0031461425229508677,-7.0514939596802,-178.76831423111108
2026-05-21 13:15:00,0.2939773499965668,-0.00017246004426851869,-0.0033186025672193864,-10.070050207838417,-188.8383644389495
2026-05-21 13:20:00,0.2783169448375702,0.0002708852116484195,-0.003047717355570967,15.82039379605055,-173.01797064289894
2026-05-21 13:25:00,0.28945302963256836,0.0004828344099223614,-0.0025648829456486055,28.236258389860392,-144.78171225303856
2026-05-21 13:30:00,0.2911946773529053,-0.0005182314780540764,-0.003083114423702682,-30.30463382458687,-175.08634607762542
2026-05-21 13:35:00,0.2717857360839844,1.0073476005345583e-05,-0.0030730409476973364,0.5885637295246124,-174.4977823481008
2026-05-21 13:40:00,0.2417057305574417,-9.497385326540098e-05,-0.0031680148009627374,-5.548176119565964,-180.04595846766676
2026-05-21 13:45:00,0.2238849401473999,0.0006949077360332012,-0.002473107064929536,40.65083157788366,-139.3951268897831
2026-05-21 13:50:00,0.15949469804763794,-4.69099722977262e-05,-0.0025200170372272623,-2.748195704472065,-142.14332259425518
2026-05-21 13:55:00,0.1235596165060997,6.97810755809769e-05,-0.0024502359616462854,4.088935741689056,-138.05438685256613
2026-05-21 14:00:00,0.09402439743280411,4.060197534272447e-05,-0.002409633986303561,2.380477966442704,-135.67390888612343
2026-05-21 14:05:00,0.08692160993814468,-0.00016165024135261774,-0.0025712842276561787,-9.47083820617199,-145.1447470922954
2026-05-21 14:10:00,0.06150186434388161,-0.00016815896378830075,-0.0027394431914444795,-9.830372851024569,-154.97511994331998
2026-05-21 14:15:00,0.09718551486730576,-0.000112071618787013,-0.0028515148102314924,-6.539322603421658,-161.51444254674163
2026-05-21 14:20:00,0.1347332000732422,0.000140274889417924,-0.0027112399208135685,8.184998642593623,-153.329443904148
2026-05-21 14:25:00,0.1703866422176361,3.0806615541223437e-05,-0.002680433305272345,1.798736758351326,-151.53070714579667
2026-05-21 14:30:00,0.17573966085910797,0.0002665799984242767,-0.0024138533068480683,15.578314052954315,-135.95239309284236
2026-05-21 14:35:00,0.15505515038967133,-3.0652481655124575e-05,-0.002444505788503193,-1.792485812151432,-137.74487890499378
2026-05-21 14:40:00,0.1389368623495102,-0.00017916836077347398,-0.002623674149276667,-10.469821521520615,-148.2147004265144
2026-05-21 14:45:00,0.12309214472770691,9.480542939854786e-05,-0.002528868719878119,5.538724765902757,-142.67597566061164
2026-05-21 14:50:00,0.08701415359973907,3.297363582532853e-05,-0.0024958950840527905,1.9276701166972519,-140.7483055439144
2026-05-21 14:55:00,0.035770583897829056,-3.840079443762079e-05,-0.0025342958784904113,-2.244704536465183,-142.99301008037958
2026-05-21 15:00:00,0.005137130152434111,-1.4222272511688061e-05,-0.0025485181510020993,-0.8305709443842526,-143.82358102476383
2026-05-21 15:05:00,0.05059320852160454,0.00010569700680207461,-0.0024428211442000247,6.173277699603001,-137.65030332516082
2026-05-21 15:10:00,0.026016904041171074,4.872722001891816e-06,-0.002437948422198133,0.284996245355159,-137.36530707980566
2026-05-21 15:15:00,0.0025121814105659723,-5.087542831461178e-06,-0.002443035965029594,-0.29755847613886,-137.6628655559445
2026-05-21 15:20:00,-0.05517330765724182,-2.57338433584664e-06,-0.0024456093493654407,-0.15053152029546912,-137.81339707623997
2026-05-21 15:25:00,-0.04145007207989693,6.714264600304887e-05,-0.002378466703362392,3.9223539553519338,-133.89104312088804
2026-05-21 15:30:00,0.01093752309679985,1.5069910659804009e-05,-0.002363396792702588,0.881388639101386,-133.00965448178667
2026-05-21 15:35:00,-0.020842483267188072,-9.383787073602434e-06,-0.0023727805797761903,-0.5490348522393034,-133.55868933402598
2026-05-21 15:40:00,-0.025849275290966034,-3.4111177228624e-05,-0.0024068917570048143,-1.9972911352351308,-135.55598046926113
2026-05-21 15:45:00,-0.008958457969129086,-5.490999228641158e-07,-0.0024074408569276784,-0.032198503111861676,-135.588178972373
2026-05-21 15:50:00,0.0006631015567108989,-2.377308192080818e-06,-0.002409818165119759,-0.13923582133388845,-135.72741479370688
2026-05-21 15:55:00,-0.004609969444572926,-4.912197709927568e-06,-0.0024147303628296868,-0.2876177084606024,-136.0150325021675
2026-05-21 16:00:00,0.03803917393088341,1.4839147297607269e-05,-0.0023998912155320795,0.8697201029819437,-135.14531239918554
2026-05-21 16:05:00,0.04217043146491051,-4.905476453131996e-05,-0.0024489459800633995,-2.873851705849171,-138.01916410503472
2026-05-21 16:10:00,0.010745067149400711,-1.0782203389680944e-05,-0.0024597281834530804,-0.6312483038313688,-138.6504124088661
2026-05-21 16:15:00,0.019151700660586357,-1.461143619962968e-05,-0.00247433961965271,-0.8548935026682913,-139.50530591153438
2026-05-21 16:20:00,0.020065534859895706,2.9047134830761934e-06,-0.002471434906169634,0.1699004209594801,-139.33540549057489
2026-05-21 16:25:00,0.021973246708512306,1.0697042853280436e-05,-0.0024607378633163535,0.6258922662129626,-138.70951322436193
2026-05-21 16:30:00,0.04475993663072586,-2.0238490833435208e-05,-0.0024809763541497887,-1.1842969064693898,-139.89381013083133
2026-05-21 16:35:00,0.04565924406051636,3.331982725285343e-06,-0.0024776443714245033,0.19494389196708797,-139.69886623886424
2026-05-21 16:40:00,0.04853610321879387,-3.708927397383377e-05,-0.002514733645398337,-2.1692529721252622,-141.8681192109895
2026-05-21 16:45:00,0.040995899587869644,7.957122761581559e-06,-0.0025067765226367555,0.4652770433798432,-141.40284216760966
2026-05-21 16:50:00,0.03930741921067238,2.452468288538512e-05,-0.0024822518397513704,1.434626550847292,-139.96821561676236
2026-05-21 16:55:00,0.05947215110063553,3.2036492484621704e-05,-0.0024502153472667487,1.8752714902911336,-138.09294412647122
2026-05-21 17:00:00,0.07643108069896698,1.7491380276624113e-05,-0.0024327239669901246,1.0243048338010907,-137.06863929267013
2026-05-21 17:05:00,0.09271161258220673,0.0001857197639765218,-0.002247004203013603,10.888337321412564,-126.18030197125756
2026-05-21 17:10:00,0.14922362565994263,0.00033791334135457873,-0.001909090861659024,19.854950077144803,-106.32535189411276
2026-05-21 17:15:00,0.12652434408664703,1.1590842404984869e-05,-0.0018975000192540392,0.6818800727963448,-105.64347182131641
2026-05-21 17:20:00,0.03997514769434929,-2.138695890607778e-05,-0.001918886978160117,-1.2582146956767888,-106.9016865169932
2026-05-21 17:25:00,-0.055870525538921356,-6.379036494763568e-05,-0.0019826773431077527,-3.753548630486056,-110.65523514747925
2026-05-21 17:30:00,-0.13067449629306793,-0.00011924125283258036,-0.002101918595940333,-7.022480679418892,-117.67771582689814
2026-05-21 17:35:00,-0.1681777983903885,-0.00019720892305485904,-0.002299127518995192,-11.62575875454545,-129.3034745814436
2026-05-21 17:40:00,-0.20360317826271057,-5.885429709451273e-05,-0.002357981816089705,-3.4719679653704167,-132.77544254681402
2026-05-21 17:45:00,-0.25157561898231506,-0.00035686427145265043,-0.0027148460875423552,-21.069497342038154,-153.84493988885217
2026-05-21 17:50:00,-0.3043895661830902,0.00044314598198980093,-0.0022717001055525543,26.16220581701398,-127.68273407183818
2026-05-21 17:55:00,-0.31995052099227905,0.0003224571410100907,-0.0019492429645424636,19.013429109838604,-108.66930496199959
2026-05-21 18:00:00,-0.36163827776908875,-0.00022304340382106602,-0.0021722863683635296,-13.148709142270684,-121.81801410427028
2026-05-21 18:05:00,-0.3636091351509094,0.0004191394546069205,-0.0017531469137566091,24.702177095386386,-97.11583700888389
2026-05-21 18:10:00,-0.3982490003108978,-0.00021647225366905332,-0.0019696191674256625,-12.753787013182045,-109.86962402206593
2026-05-21 18:15:00,-0.38418668508529663,-9.081019379664212e-05,-0.0020604293612223046,-5.352265727058053,-115.22188974912399
2026-05-21 18:20:00,-0.3739020824432373,0.00017559289699420333,-0.0018848364642281012,10.348011070942878,-104.87387867818111
2026-05-21 18:25:00,-0.3922627866268158,5.625241101370193e-05,-0.0018285840532143993,3.314009885823727,-101.55986879235739
2026-05-21 18:30:00,-0.3662838637828827,0.00014095145161263645,-0.0016876326016017629,8.301592325735092,-93.2582764666223
2026-05-21 18:35:00,-0.33622419834136963,-0.00017440873489249498,-0.0018620413364942578,-10.272629536941647,-103.53090600356396
2026-05-21 18:40:00,-0.24532374739646912,0.00041109020821750164,-0.0014509511282767562,24.197265968352557,-79.3336400352114
2026-05-21 18:45:00,-0.21414698660373688,0.000699500844348222,-0.0007514502839285342,41.07072837667465,-38.26291165853675
2026-05-21 18:50:00,-0.06219657137989998,-8.924994472181424e-05,-0.0008407002286503484,-5.233330794544146,-43.496242453080896
2026-05-21 18:55:00,0.011856700293719769,6.382124411175027e-07,-0.0008400620162092309,0.038037240033969244,-43.458205213046924
2026-05-21 19:00:00,0.025397246703505516,1.7385418686899357e-05,-0.0008226765975223316,1.021869197343383,-42.43633601570354
2026-05-21 19:05:00,-0.017373541370034218,-1.6678051906637847e-05,-0.0008393546494289694,-0.9807311929479242,-43.41706720865146
2026-05-21 19:10:00,-0.024462571367621422,-1.5552854165434837e-05,-0.0008549075035944043,-0.9151291555177421,-44.3321963641692
2026-05-21 19:15:00,-0.028195535764098167,4.044207344122697e-06,-0.0008508632962502816,0.23801202065497637,-44.09418434351422
2026-05-21 19:20:00,-0.08518095314502716,-2.0805066014872864e-05,-0.0008716683622651544,-1.2243774623909967,-45.31856180590522
2026-05-21 19:25:00,-0.12428893148899078,7.033890869934112e-05,-0.0008013294535658133,4.138350452005863,-41.18021135389935
2026-05-21 19:30:00,-0.15821093320846558,-0.00012374913785606623,-0.0009250785914218795,-7.281220453995466,-48.46143180789482
2026-05-21 19:35:00,-0.08140727132558823,2.406519342912361e-05,-0.0009010133979927559,1.4159514839954674,-47.045480323899355
2026-05-21 19:40:00,-0.0598478838801384,-2.5161876692436635e-05,-0.0009261752746851926,-1.480562307858467,-48.526042631757825
2026-05-21 19:45:00,-0.014318768866360188,-4.117403932468733e-06,-0.0009302926786176613,-0.2423747923322953,-48.76841742409012
2026-05-21 19:50:00,0.008406887762248516,3.952769930037903e-06,-0.0009263399086876234,0.23280611056759953,-48.535611313522516
2026-05-21 19:55:00,0.044656865298748016,1.2081900422344916e-05,-0.0009142580082652785,0.711779704704415,-47.823831608818104
2026-05-21 20:00:00,0.09237711131572723,9.268748726753984e-06,-0.0009049892595385245,0.5462090448230505,-47.27762256399505
2026-05-21 20:05:00,0.1180371418595314,-3.317742084618658e-05,-0.0009381666803847111,-1.9549491060227155,-49.23257167001777
2026-05-21 20:10:00,0.1289200335741043,-3.8286943890852854e-05,-0.0009764536242755639,-2.2554158436238767,-51.48798751364165
2026-05-21 20:15:00,0.11973357945680618,-1.5051516129460651e-05,-0.0009915051404050246,-0.8864837773256004,-52.37447129096725
2026-05-21 20:20:00,0.1256023645401001,9.589462024450768e-07,-0.0009905461942025795,0.05647629255801438,-52.31799499840923
2026-05-21 20:25:00,0.14923320710659027,3.454456236795522e-05,-0.0009560016318346243,2.034771741729975,-50.28322325667926
2026-05-21 20:30:00,0.20169499516487122,1.0049462616734672e-05,-0.0009459521692178896,0.592070430265367,-49.69115282641389
2026-05-21 20:35:00,0.2620583176612854,-7.624665613548132e-06,-0.0009535768348314377,-0.44920874764621266,-50.1403615740601
2026-05-21 20:40:00,0.3038772940635681,4.530336809693836e-06,-0.0009490464980217439,0.2669276905179023,-49.8734338835422
2026-05-21 20:45:00,0.3365241587162018,-2.366473199799657e-05,-0.0009727112300197405,-1.3942765998423101,-51.267710483384505
2026-05-21 20:50:00,0.34983575344085693,-3.235294570913538e-05,-0.0010050641757288759,-1.9060319501638412,-53.17374243354835
2026-05-21 20:55:00,0.35397300124168396,0.00046453348477371037,-0.0005405306909551655,27.384161715191603,-25.789580718356746
2026-05-21 22:00:00,0.3797553777694702,0.0001428837567800656,-0.0003976469341750999,8.430200945135951,-17.359379773220795
2026-05-21 22:05:00,0.39552122354507446,9.066990605788305e-05,-0.00030697702811721683,5.351223888033628,-12.008155885187167
